X,Y,STAID,STANAME,CLASS,AGGECOREGI,DRAIN_SQKM,HUC02,LAT_GAGE,LNG_GAGE,STATE,HCDN_2009,ACTIVE09,FLYRS1900,FLYRS1950,FLYRS1990
-2075808.34403037885204,1984871.107553949579597,11316000,BEAR R NR SALT SPRINGS DAM CA,Non-ref,WestMnts,123.242400,18,38.493523,-120.289362,CA,,,36.000000,36.000000,0.000000
-2075909.90522874891758,1984768.71989733632654,11316100,BEAR R BL BEAR R DIV DAM CA,Non-ref,WestMnts,123.637500,18,38.492410,-120.290200,CA,,yes,2.000000,2.000000,2.000000
-2093933.485515705076978,1984187.549406162463129,11316600,NF MOKELUMNE R AB TIGER C CA,Non-ref,WestMnts,862.302600,18,38.446577,-120.490202,CA,,,32.000000,32.000000,12.000000
-2089962.170799412298948,1986661.009045134298503,11316605,TIGER C BL REGULATOR RES NR PIONEER CA,Non-ref,WestMnts,20.597400,18,38.476940,-120.453060,CA,,yes,6.000000,6.000000,6.000000
-2095347.255307629937306,1983819.909021333791316,11316670,NF MOKELUMNE R BL TIGER C RES NR WEST PT CA,Non-ref,WestMnts,925.207200,18,38.440190,-120.504930,CA,,yes,3.000000,3.000000,3.000000
-2099666.120855554472655,1982705.238734278827906,11316700,NF MOKELUMNE R BL ELECTR DIV DAM NR WEST PT CA,Non-ref,WestMnts,945.025200,18,38.420740,-120.549930,CA,,yes,5.000000,5.000000,4.000000
-2091546.173482236452401,1978536.489487039856613,11316800,FOREST C NR WILSEYVILLE CA,Non-ref,WestMnts,54.545400,18,38.403246,-120.446868,CA,,yes,49.000000,49.000000,20.000000
-2098604.56011108122766,1978818.813322262838483,11317000,MF MOKELUMNE R A WEST POINT CA,Non-ref,WestMnts,177.669900,18,38.389634,-120.526593,CA,,yes,98.000000,60.000000,20.000000
-2100797.084019147325307,1976918.300895622000098,11318500,SF MOKELUMNE R NR WEST POINT CA,Non-ref,WestMnts,194.247000,18,38.368246,-120.545482,CA,,yes,76.000000,60.000000,20.000000
-2117015.702799842692912,1974776.957473639398813,11319500,MOKELUMNE R NR MOKELUMNE HILL CA,Non-ref,WestMnts,1419.016000,18,38.312693,-120.720211,CA,,yes,82.000000,60.000000,20.000000
-2146433.632415531203151,1971958.43980561196804,11323500,MOKELUMNE R BL CAMANCHE DAM CA,Non-ref,WestMnts,1626.486000,18,38.220473,-121.039665,CA,,yes,105.000000,60.000000,20.000000
-2170347.685890420805663,1971251.123905311338603,11325500,MOKELUMNE R A WOODBRIDGE CA,Non-ref,WestMnts,1709.437000,18,38.158529,-121.303559,CA,,yes,81.000000,58.000000,18.000000
-2119730.262645062059164,1985134.329654290340841,11327000,SUTTER C NR SUTTER CREEK CA,Non-ref,WestMnts,123.952500,18,38.395745,-120.781324,CA,,,26.000000,20.000000,0.000000
-2161297.059491553343832,1979176.782766995020211,11329500,DRY C NR GALT CA,Non-ref,WestXeric,840.603600,18,38.247971,-121.226891,CA,,,50.000000,38.000000,0.000000
-2102387.972635088954121,2010835.741749179549515,11333000,CAMP C NR SOMERSET CA,Non-ref,WestMnts,162.217800,18,38.657127,-120.663819,CA,,,50.000000,50.000000,15.000000
-2119454.384886474348605,2007458.064141364768147,11333500,NF COSUMNES R NR EL DORADO CA,Non-ref,WestMnts,532.216800,18,38.588795,-120.844937,CA,,,69.000000,38.000000,0.000000
-2116070.800158585421741,2002847.597845955751836,11334300,SF COSUMNES R NR RIVER PINES CA,Ref,WestMnts,166.298400,18,38.556851,-120.793268,CA,,,23.000000,23.000000,0.000000
-2138731.615729768760502,2002353.49753303360194,11335000,COSUMNES R A MICHIGAN BAR CA,Non-ref,WestMnts,1389.417000,18,38.500186,-121.045221,CA,,yes,102.000000,60.000000,20.000000
-2130821.757766433991492,2014581.931949270889163,11335655,DEER C NR CAMERON PARK CA,Non-ref,WestXeric,44.887500,18,38.623890,-120.993610,CA,,yes,5.000000,5.000000,5.000000
-2167829.253859144169837,1993735.728615298867226,11336000,COSUMNES R A MCCONNELL CA,Non-ref,WestMnts,1870.767000,18,38.357968,-121.343839,CA,,,41.000000,33.000000,0.000000
-2172751.187815403100103,2011417.14493280928582,11336580,MORRISON C NR SACRAMENTO CA,Non-ref,WestXeric,106.031700,18,38.498518,-121.452732,CA,,yes,40.000000,40.000000,12.000000
-2166689.04250270081684,2001008.898030041716993,11336585,LAGUNA C NR ELK GROVE CA,Non-ref,WestXeric,81.975600,18,38.423243,-121.353284,CA,,yes,13.000000,13.000000,13.000000
-2214348.42481847666204,1950195.176156994886696,11337500,MARSH C NR BYRON CA,Ref,WestXeric,110.475900,18,37.873258,-121.727175,CA,,,30.000000,30.000000,0.000000
-2208336.199108657427132,1958930.975378978997469,11337600,MARSH C A BRENTWOOD CA,Non-ref,WestXeric,178.473600,18,37.962700,-121.687450,CA,,yes,9.000000,9.000000,9.000000
-1996239.04646704508923,2383871.195733767002821,11339500,"DREWS CREEK NEAR LAKEVIEW,OREG.",Non-ref,WestMnts,550.234800,18,42.119327,-120.580240,OR,,,56.000000,31.000000,0.000000
-1986775.967457792954519,2394706.116920451633632,11340500,"COTTONWOOD CREEK NEAR LAKEVIEW,OREG.",Non-ref,WestMnts,85.091400,18,42.234603,-120.502463,OR,,,60.000000,32.000000,0.000000
-2159450.119063596241176,2329699.234846118837595,11341400,SACRAMENTO R NR MT SHASTA CA,Non-ref,WestMnts,343.874700,18,41.266542,-122.311677,CA,,,28.000000,28.000000,0.000000
-2177934.889743288978934,2296901.400040411390364,11342000,SACRAMENTO R A DELTA CA,Non-ref,WestMnts,1099.295000,18,40.939594,-122.417235,CA,,yes,65.000000,60.000000,20.000000
-2010166.461423217551783,2284708.230233056470752,11345500,SF PIT R NR LIKELY CA,Non-ref,WestMnts,672.212600,18,41.230729,-120.437173,CA,,yes,81.000000,60.000000,20.000000
-2044512.219056277768686,2314136.106410132721066,11348500,PIT R NR CANBY CA,Non-ref,WestMnts,3884.106000,18,41.406001,-120.927746,CA,,yes,79.000000,60.000000,20.000000
-2051793.587126411264762,2292008.014864331111312,11350500,ASH C A ADIN CA,Non-ref,WestMnts,669.364200,18,41.198224,-120.943301,CA,,,30.000000,25.000000,0.000000
-2074138.21598841692321,2276808.875857050530612,11352000,PIT R NR BIEBER CA,Non-ref,WestMnts,6311.104000,18,41.015166,-121.154694,CA,,,35.000000,24.000000,0.000000
-2103836.972054535523057,2281210.418554554693401,11355010,PIT R BL PIT NO 1 PH NR FALL RIVER MILLS CA,Non-ref,WestMnts,9692.255000,18,40.983218,-121.511927,CA,,yes,34.000000,34.000000,20.000000
-2105599.246589766815305,2247241.151465013623238,11355500,HAT C NR HAT CREEK CA,Ref,WestMnts,312.808500,18,40.686550,-121.424699,CA,,,67.000000,45.000000,5.000000
-2108950.548110571689904,2275133.003747694194317,11358700,HAT C BL HAT NO 1 DIV DAM NR BURNEY CA,Non-ref,WestMnts,1482.721000,18,40.918770,-121.551650,CA,,yes,7.000000,7.000000,6.000000
-2119861.487600338645279,2273209.305554610677063,11360500,BURNEY C A PARK AVENUE NR BURNEY CA,Non-ref,WestMnts,236.067300,18,40.876270,-121.671377,CA,,,23.000000,20.000000,0.000000
-2125647.970037713181227,2286113.558290092274547,11362500,PIT R BL PIT NO 4 DAM CA,Non-ref,WestMnts,11996.080000,18,40.973492,-121.779435,CA,,yes,82.000000,60.000000,20.000000
-2131369.11978729441762,2295457.32534165494144,11362950,EF NELSON C BL DIV TO NELSON C PP NR BIG BEND CA,Non-ref,WestMnts,21.643200,18,41.040160,-121.875550,CA,,yes,10.000000,10.000000,10.000000
-2134853.31086342735216,2294008.51085816975683,11363000,PIT R A BIG BEND CA,Non-ref,WestMnts,12160.920000,18,41.019324,-121.911107,CA,,yes,99.000000,60.000000,20.000000
-2140206.684818758163601,2297833.164244835264981,11363930,IRON CANYON C BL IRON CANYON DAM NR BIG BEND CA,Non-ref,WestMnts,29.324700,18,41.039324,-121.985276,CA,,yes,36.000000,36.000000,13.000000
-2141970.498945772182196,2280883.302226729691029,11364200,ROARING C BLW DIV TO ROARING C PP NR MONTGMRY C CA,Non-ref,WestMnts,89.614800,18,40.889320,-121.950830,CA,,yes,9.000000,9.000000,9.000000
-2135532.768353049643338,2277695.019049783237278,11364300,HATCHET C BL DIV TO HATCHET C PP NR MNTGMRY C CA,Ref,WestMnts,79.668000,18,40.877380,-121.866380,CA,,yes,9.000000,9.000000,9.000000
-2148709.035391461104155,2277410.270075149834156,11365000,PIT R NR MONTGOMERY CREEK CA,Non-ref,WestMnts,12787.550000,18,40.843211,-122.017221,CA,,yes,64.000000,59.000000,20.000000
-2142137.270551082678139,2315690.841237530112267,11367500,MCCLOUD R NR MCCLOUD CA,Non-ref,WestMnts,944.020800,18,41.188213,-122.065557,CA,,yes,78.000000,60.000000,20.000000
-2144294.10000799922273,2308964.24777231644839,11367760,MCCLOUD R BL MCCLOUD DAM NR MCCLOUD CA,Non-ref,WestMnts,1050.917000,18,41.125160,-122.068610,CA,,yes,9.000000,9.000000,5.000000
-2146937.950663125142455,2308028.061890330165625,11367800,MCCLOUD R A AH-DI-NA NR MCCLOUD CA,Non-ref,WestMnts,1112.567000,18,41.110712,-122.096113,CA,,yes,45.000000,45.000000,20.000000
-2161500.717327263206244,2294397.014728073962033,11368000,MCCLOUD R AB SHASTA LK CA,Non-ref,WestMnts,1569.668000,18,40.958208,-122.219728,CA,,yes,64.000000,60.000000,20.000000
-2190537.623574785422534,2261062.027516980655491,11370500,SACRAMENTO R A KESWICK CA,Non-ref,WestMnts,16721.330000,18,40.600984,-122.444455,CA,,yes,71.000000,60.000000,20.000000
-2203134.421578051522374,2275613.903143902309239,11371000,CLEAR C A FRENCH GULCH CA,Ref,WestMnts,298.363500,18,40.694870,-122.636684,CA,,,43.000000,43.000000,4.000000
-2199678.177727261558175,2253450.826114588417113,11372000,CLEAR C NR IGO CA,Non-ref,WestMnts,589.870800,18,40.513206,-122.524180,CA,,yes,69.000000,60.000000,20.000000
-2176423.360978101845831,2245886.837697946466506,11374000,COW C NR MILLVILLE CA,Non-ref,WestXeric,1096.202000,18,40.505152,-122.233335,CA,,yes,60.000000,60.000000,20.000000
-2203983.543591352645308,2246398.76906140614301,11375700,NF COTTONWOOD C NR IGO CA,Non-ref,WestXeric,228.414600,18,40.442095,-122.550290,CA,,,24.000000,24.000000,0.000000
-2180454.948573370464146,2233284.227465,11376000,COTTONWOOD C NR COTTONWOOD CA,Non-ref,WestXeric,2312.529000,18,40.387098,-122.238612,CA,,yes,69.000000,60.000000,20.000000
-2134936.270944810006768,2238001.675538992509246,11376025,NF BATTLE C BL MCCUMBER DAM NR MANZANITA LAKE CA,Non-ref,WestMnts,68.020200,18,40.537380,-121.732488,CA,,yes,21.000000,21.000000,19.000000
-2140331.69375095423311,2236627.284654011018574,11376040,NF BATTLE C BL DIV TO AL SMITH CN NR MANTON CA,Non-ref,WestMnts,189.345600,18,40.512660,-121.789990,CA,,yes,0.000000,0.000000,0.000000
-2142267.353167745284736,2235680.110420796088874,11376050,NF BATTLE C BL DIV TO KESWICK CN NR MANTON CA,Non-ref,WestMnts,191.832300,18,40.499880,-121.809160,CA,,yes,1.000000,1.000000,1.000000
-2147820.788707979489118,2231930.103649661876261,11376140,NF BATTLE C BL DIV TO XCOUNTRY CN NR MANTON CA,Non-ref,WestMnts,367.739100,18,40.454320,-121.860820,CA,,yes,0.000000,0.000000,0.000000
-2153557.262170947622508,2229979.539513116702437,11376150,NF BATTLE C BL DIV TO EAGLE CY CN NR MANTON CA,Non-ref,WestMnts,486.198900,18,40.423770,-121.920270,CA,,yes,1.000000,1.000000,1.000000
-2156965.781256730202585,2230545.228708235546947,11376160,NF BATTLE C BL DIV TO WILDCAT CN NR MANTON CA,Non-ref,WestMnts,490.489200,18,40.420430,-121.961100,CA,,yes,1.000000,1.000000,1.000000
-2145282.593505145981908,2221274.123277565464377,11376420,SF BATTLE C BL DIV TO S CN NR MANTON CA,Non-ref,WestMnts,171.297900,18,40.368770,-121.797760,CA,,yes,0.000000,0.000000,0.000000
-2151448.497246627695858,2226062.340044209733605,11376440,SF BATTLE C BL DIV TO INSKIP CN NR MANTON CA,Non-ref,WestMnts,228.383100,18,40.395160,-121.883600,CA,,yes,0.000000,0.000000,0.000000
-2158088.661142307799309,2228792.590003799647093,11376460,SF BATTLE C BL DIV TO COLEMAN CN NR MANTON CA,Non-ref,WestMnts,306.407700,18,40.402660,-121.968330,CA,,yes,0.000000,0.000000,0.000000
-2172647.502424447797239,2232369.805678492411971,11376550,BATTLE C BL COLEMAN FISH HATCHERY NR COTTONWOOD CA,Non-ref,WestMnts,935.505000,18,40.398210,-122.146387,CA,,yes,47.000000,47.000000,19.000000
-2179253.614787981379777,2221463.371614823117852,11377100,SACRAMENTO R AB BEND BRIDGE NR RED BLUFF CA,Non-ref,WestMnts,23559.900000,18,40.288488,-122.186664,CA,,yes,110.000000,60.000000,20.000000
-2203750.2444176254794,2205321.871721561998129,11378800,RED BANK C NR RED BLUFF CA,Non-ref,WestXeric,231.581700,18,40.090154,-122.413612,CA,,,23.000000,23.000000,0.000000
-2176286.559947537723929,2210763.031383900903165,11379000,ANTELOPE C NR RED BLUFF CA,Ref,WestXeric,318.968100,18,40.203767,-122.118327,CA,,,42.000000,33.000000,0.000000
-2213582.895653068087995,2200493.416255198419094,11379500,ELDER C NR PASKENTA CA,Non-ref,WestXeric,239.719500,18,40.024598,-122.509724,CA,,yes,61.000000,60.000000,20.000000
-2184788.945421535987407,2195409.277839642949402,11380500,ELDER C A GERBER CA,Non-ref,WestXeric,357.214500,18,40.051268,-122.165825,CA,,,20.000000,20.000000,0.000000
-2173156.74696874897927,2192520.596263328567147,11381500,MILL C NR LOS MOLINOS CA,Ref,WestMnts,337.630500,18,40.054602,-122.024154,CA,yes,yes,81.000000,60.000000,20.000000
-2219391.969934585504234,2186196.07554236985743,11382000,THOMES C A PASKENTA CA,Non-ref,WestMnts,528.640200,18,39.887655,-122.529166,CA,,,76.000000,47.000000,7.000000
-2168207.775802342221141,2186413.278400504030287,11383500,DEER C NR VINA CA,Ref,WestMnts,539.775300,18,40.014047,-121.948318,CA,yes,yes,93.000000,60.000000,20.000000
-2183177.603823890909553,2178429.647296073846519,11383730,SACRAMENTO R A VINA BRIDGE NR VINA CA,Non-ref,WestMnts,29840.910000,18,39.909325,-122.093042,CA,,,33.000000,29.000000,0.000000
-2180000.290064787492156,2159171.460747444070876,11383800,SACRAMENTO R NR HAMILTON CITY CA,Non-ref,WestMnts,32763.340000,18,39.751549,-121.995536,CA,,,34.000000,30.000000,0.000000
-2159493.086623004171997,2156322.248345411382616,11384000,BIG CHICO C NR CHICO CA,Ref,WestMnts,187.819200,18,39.776273,-121.753866,CA,,,56.000000,37.000000,0.000000
-2204871.479836795013398,2173990.935024184174836,11388000,STONY C BL BLACK BUTTE DAM NR ORLAND CA,Non-ref,WestXeric,1921.434000,18,39.818490,-122.324991,CA,,,35.000000,35.000000,1.000000
-2185097.899041689932346,2157337.655458779074252,11388500,STONY C NR HAMILTON CITY CA,Non-ref,WestXeric,2009.521000,18,39.723493,-122.047481,CA,,,32.000000,24.000000,0.000000
-2188782.838189089205116,2127429.555727585218847,11389000,SACRAMENTO R A BUTTE CITY CA,Non-ref,WestMnts,31681.010000,18,39.457663,-121.994142,CA,,,56.000000,45.000000,5.000000
-2196661.081677600275725,2101283.739797982387245,11389500,SACRAMENTO R A COLUSA CA,Non-ref,WestMnts,31751.790000,18,39.214057,-122.000251,CA,,yes,69.000000,60.000000,20.000000
-2139861.600001426413655,2174721.199687361717224,11389720,BUTTE C BL DIV DAM NR STIRLING CITY,Non-ref,WestMnts,158.495400,18,39.981270,-121.588590,CA,,yes,0.000000,0.000000,0.000000
-2145172.822828582953662,2166888.449528916738927,11389740,BUTTE C BL FKS OF BUTTE DIV DAM NR DE SABLA CA,Non-ref,WestMnts,248.951700,18,39.901270,-121.624420,CA,,yes,0.000000,0.000000,0.000000
-2157317.85043188277632,2149871.401029780507088,11390000,BUTTE C NR CHICO CA,Non-ref,WestMnts,383.329800,18,39.725995,-121.708864,CA,,yes,79.000000,60.000000,20.000000
-2188338.756229172926396,2075196.291381106711924,11390500,SACRAMENTO R BL WILKINS SLOUGH NR GRIMES CA,Non-ref,WestMnts,36187.750000,18,39.009895,-121.824690,CA,,yes,71.000000,60.000000,20.000000
-2219158.339655626099557,2116272.522346467711031,11390672,STONE CORRAL C NR SITES CA,Ref,WestXeric,99.544490,18,39.288221,-122.301091,CA,,,26.000000,26.000000,0.000000
-2185584.267693264875561,2050356.385857731103897,11391000,SACRAMENTO R A KNIGHTS LANDING CA,Non-ref,WestMnts,39992.590000,18,38.802957,-121.716353,CA,,,40.000000,31.000000,0.000000
-2027925.862367411144078,2134504.438155762851238,11391400,L LAST CHANCE C BL FRENCHMAN DAM NR CHILCOOT CA,Non-ref,WestMnts,210.814200,18,39.893237,-120.189095,CA,,,22.000000,22.000000,0.000000
-2051767.176189453573897,2139651.600297638215125,11391500,BIG GRIZZLY C AT GRIZZLY VALLEY DAM NR PORTOLA CA,Non-ref,WestMnts,112.772700,18,39.883789,-120.476604,CA,,,35.000000,28.000000,0.000000
-2065284.165928994771093,2128154.39266366045922,11392500,MF FEATHER R NR CLIO CA,Non-ref,WestMnts,1776.766000,18,39.753788,-120.596051,CA,,,54.000000,30.000000,0.000000
-2121937.038131655659527,2138081.523671442642808,11394500,MF FEATHER R NR MERRIMAC CA,Non-ref,WestMnts,2750.667000,18,39.708220,-121.270518,CA,,,35.000000,35.000000,0.000000
-2101116.977253053802997,2134246.734949511475861,11395030,SF FEATHER R BL LITTLE GRASS VALLEY DAM CA,Non-ref,WestMnts,67.168800,18,39.723781,-121.022178,CA,,yes,55.000000,49.000000,20.000000
-2111281.181489920243621,2128124.870403709821403,11395200,SF FEATHER R BL DIV DAM NR STRAWBERRY VALLEY CA,Non-ref,WestMnts,97.713910,18,39.647390,-121.118847,CA,,yes,49.000000,49.000000,20.000000
-2115316.041613213252276,2120638.863603237085044,11396000,LOST C NR CLIPPER MILLS CA,Non-ref,WestMnts,77.681690,18,39.573501,-121.141625,CA,,yes,75.000000,60.000000,20.000000
-2121537.475718699395657,2119746.150774939917028,11396200,SF FEATHER R BL FORBESTOWN DAM CA,Non-ref,WestMnts,226.590300,18,39.551277,-121.209405,CA,,yes,47.000000,47.000000,20.000000
-2129426.799268582835793,2121474.142247968353331,11396350,SF FEATHER R A PONDEROSA DAM CA,Non-ref,WestMnts,278.419500,18,39.547665,-121.304130,CA,,,24.000000,24.000000,0.000000
-2129103.237154332920909,2122031.22857771627605,11396400,SUCKER RUN NR FORBESTOWN CA,Non-ref,WestMnts,48.781800,18,39.553221,-121.302185,CA,,,25.000000,25.000000,3.000000
-2093929.67634640680626,2183888.323365109041333,11399500,NF FEATHER R NR PRATTVILLE CA,Non-ref,WestMnts,1284.782000,18,40.168221,-121.093016,CA,,yes,103.000000,60.000000,20.000000
-2101116.889139666222036,2188027.583054832182825,11400500,BUTT C BL ALMANOR-BUTT C TU NR PRATTVILLE CA,Non-ref,WestMnts,168.244200,18,40.187108,-121.188019,CA,,yes,68.000000,55.000000,20.000000
-2102612.594237344805151,2174986.531471812166274,11401112,NF FEATHER R BL BELDEN DAM CA,Non-ref,WestMnts,1582.328000,18,40.071276,-121.164684,CA,,yes,41.000000,41.000000,20.000000
-2066917.798854793189093,2157344.726684441789985,11401165,SB WARD C BL DIV DAM NR GENESEE CA,Non-ref,WestMnts,17.657100,18,40.001840,-120.703000,CA,,yes,9.000000,9.000000,9.000000
-2074987.482960699824616,2164842.778837602585554,11401200,INDIAN C NR TAYLORSVILLE CA,Non-ref,WestMnts,1366.546000,18,40.047948,-120.818008,CA,,,20.000000,20.000000,0.000000
-2083101.608544876566157,2170495.999691355973482,11401500,INDIAN C NR CRESCENT MILLS CA,Non-ref,WestMnts,1914.439000,18,40.077947,-120.928011,CA,,,72.000000,44.000000,4.000000
-2087437.193910632282495,2162959.493569281883538,11402000,SPANISH C AB BLACKHAWK C AT KEDDIE CA,Non-ref,WestMnts,475.002000,18,40.002947,-120.954399,CA,,yes,76.000000,60.000000,20.000000
-2108796.902975004632026,2169602.60564514901489,11403000,EB OF NF FEATHER R NR RICH BAR CA,Non-ref,WestMnts,2659.668000,18,40.010442,-121.218575,CA,,,25.000000,25.000000,0.000000
-2114451.248576430603862,2167625.194175466895103,11403200,NF FEATHER R BL ROCK C DIV DAM CA,Non-ref,WestMnts,4680.449000,18,39.980163,-121.276910,CA,,yes,27.000000,27.000000,20.000000
-2112914.756117852870375,2158400.784134617075324,11403530,BUCKS C BL DIV DAM NR BUCKS LODGE CA,Non-ref,WestMnts,80.417690,18,39.904330,-121.230800,CA,,yes,16.000000,16.000000,11.000000
-2122238.134138699620962,2161070.940105273388326,11403800,ROCK C PH NR STORRIE CA,Non-ref,WestMnts,4862.734000,18,39.905440,-121.345244,CA,,yes,29.000000,29.000000,20.000000
-2118477.455594025086612,2158399.210511173121631,11404300,GRIZZLY C BL DIV DAM CA,Non-ref,WestMnts,38.263500,18,39.891275,-121.294131,CA,,yes,35.000000,35.000000,20.000000
-2127667.476760843768716,2156392.359190931543708,11404330,NF FEATHER R BL GRIZZLY C CA,Non-ref,WestMnts,5052.004000,18,39.852385,-121.392467,CA,,yes,27.000000,27.000000,20.000000
-2134227.803656693082303,2151444.989560175687075,11404500,NF FEATHER R A PULGA CA,Non-ref,WestMnts,5148.672000,18,39.794329,-121.451635,CA,,yes,97.000000,60.000000,20.000000
-2129373.418982438743114,2177482.696508374996483,11405120,PHILBROOK C BL PHILBROOK DAM NR BUTTE MEADOWS CA,Non-ref,WestMnts,13.050900,18,40.029880,-121.477750,CA,,yes,0.000000,0.000000,0.000000
-2136459.57863001851365,2168295.264401230961084,11405200,WB FEATHER R BL HENDRICKS DIV DAM CA,Non-ref,WestMnts,118.765800,18,39.934050,-121.529690,CA,,yes,0.000000,0.000000,0.000000
-2143551.556369702797383,2153105.412714244797826,11405300,WB FEATHER R NR PARADISE CA,Non-ref,WestMnts,291.142800,18,39.786550,-121.562750,CA,,,29.000000,29.000000,0.000000
-2150252.837138310540468,2123987.300425090827048,11406999,FEATHER R A OROVILLE R ONLY CA,Non-ref,WestMnts,16624.720000,18,39.520164,-121.547748,CA,,yes,33.000000,33.000000,19.000000
-2150211.496984351892024,2124137.359391799196601,11407000,FEATHER R A OROVILLE CA,Non-ref,WestMnts,9380.393000,18,39.521553,-121.547748,CA,,yes,108.000000,60.000000,20.000000
-2163008.736398918088526,2109649.687091179192066,11407150,FEATHER R NR GRIDLEY CA,Non-ref,WestMnts,9591.505000,18,39.366555,-121.647193,CA,,,34.000000,34.000000,9.000000
-2150909.621594250202179,2103471.732515336945653,11407300,N HONCUT C NR BANGOR CA,Non-ref,WestXeric,122.107500,18,39.342112,-121.491355,CA,,,20.000000,20.000000,0.000000
-2140339.32303382223472,2103543.368111963383853,11407500,S HONCUT C NR BANGOR CA,Non-ref,WestXeric,79.215290,18,39.367668,-121.372186,CA,,,36.000000,36.000000,0.000000
-2069312.348971467465162,2101657.296381337568164,11407900,M YUBA R BL JACKSON MDWS DAM NR SIERRA CITY CA,Non-ref,WestMnts,99.018900,18,39.516012,-120.562157,CA,,,23.000000,23.000000,0.000000
-2070791.426030152477324,2102821.263069039210677,11408500,M YUBA R A MILTON CA,Non-ref,WestMnts,102.825000,18,39.522678,-120.582436,CA,,,44.000000,22.000000,6.000000
-2070906.817252380540594,2102755.188986085355282,11408550,M YUBA R BL MILTON DAM CA,Non-ref,WestMnts,103.177800,18,39.521845,-120.583547,CA,,yes,22.000000,22.000000,20.000000
-2104348.44089733203873,2099494.419031156226993,11408850,M YUBA R NR CAMPTONVILLE CA,Non-ref,WestMnts,350.373600,18,39.416838,-120.952727,CA,,,22.000000,22.000000,0.000000
-2108232.471925460733473,2099926.695260491222143,11408880,M YUBA R BL OUR HOUSE DAM CA,Non-ref,WestMnts,374.332500,18,39.411560,-120.998007,CA,,yes,41.000000,41.000000,20.000000
-2115664.04712547454983,2099770.962559507228434,11409000,M YUBA R AB OREGON C NR NORTH SAN JUAN CA,Non-ref,WestMnts,418.256100,18,39.392948,-121.081621,CA,,,28.000000,20.000000,0.000000
-2111208.584616675507277,2104726.839541804976761,11409300,OREGON C A CAMPTONVILLE CA,Ref,WestMnts,59.702400,18,39.446003,-121.046343,CA,,,33.000000,33.000000,11.000000
-2112455.336921432986856,2104289.452958529815078,11409400,OREGON C BL LOG CABIN DAM NR CAMPTONVILLE CA,Non-ref,WestMnts,75.168900,18,39.439336,-121.059121,CA,,yes,40.000000,40.000000,19.000000
-2115036.590826709754765,2100730.082914209924638,11409500,OREGON C NR NORTH SAN JUAN CA,Ref,WestMnts,89.507700,18,39.402670,-121.077454,CA,,,58.000000,20.000000,0.000000
-2099994.217786614783108,2110863.742871101014316,11413000,N YUBA R BL GOODYEARS BAR CA,Non-ref,WestMnts,647.748900,18,39.524894,-120.938007,CA,,yes,78.000000,60.000000,20.000000
-2106773.375761925708503,2123069.448438405059278,11413300,SLATE C BL DIV DAM NR STRAWBERRY CA,Non-ref,WestMnts,127.771200,18,39.614336,-121.052178,CA,,yes,49.000000,49.000000,20.000000
-2112126.193982972763479,2117034.400058063678443,11413320,DEADWOOD C NR STRAWBERRY VALLEY CA,Ref,WestMnts,8.201700,18,39.549890,-121.094400,CA,,yes,14.000000,14.000000,14.000000
-2112324.294227600563318,2116572.516750901937485,11413323,OWL GULCH NR STRAWBERRY VALLEY CA,Ref,WestMnts,5.392800,18,39.545450,-121.095230,CA,,yes,13.000000,13.000000,13.000000
-2120829.199016320053488,2099652.591605550609529,11413520,N YUBA R BL NEW BULLARDS BAR DAM NR N SAN JUAN CA,Non-ref,WestMnts,1268.348000,18,39.379892,-121.139678,CA,,,38.000000,38.000000,15.000000
-2075073.220499192131683,2080607.833753128536046,11414000,S YUBA R NR CISCO CA,Non-ref,WestMnts,139.442400,18,39.321291,-120.564375,CA,,,52.000000,45.000000,5.000000
-2068029.867505100090057,2085542.124118022620678,11414100,FORDYCE C BL FORDYCE DAM NR CISCO CA,Non-ref,WestMnts,81.921600,18,39.379903,-120.499374,CA,,yes,43.000000,43.000000,20.000000
-2082860.359113357495517,2082348.606312245130539,11414250,S YUBA R A LANGS CROSSING NR EMIGRANT GAP CA,Non-ref,WestMnts,315.056700,18,39.318512,-120.657712,CA,,yes,43.000000,43.000000,20.000000
-2070921.468763396143913,2096125.349443539977074,11414700,JACKSON C BL JACKSON LK CA,Non-ref,WestMnts,1.796400,18,39.464620,-120.563820,CA,,yes,6.000000,6.000000,6.000000
-2079721.667478923220187,2095558.718003171496093,11416500,CANYON C BL BOWMAN LK CA,Non-ref,WestMnts,74.362500,18,39.439622,-120.661882,CA,,yes,82.000000,60.000000,20.000000
-2091051.291177751496434,2089392.349163713864982,11417000,S YUBA R NR WASHINGTON CA,Non-ref,WestMnts,519.837300,18,39.360454,-120.771606,CA,,,27.000000,20.000000,0.000000
-2120513.952159779146314,2089375.759315320290625,11417500,S YUBA R A JONES BAR NR GRASS VALLEY CA,Non-ref,WestMnts,820.421100,18,39.292115,-121.104675,CA,,yes,57.000000,50.000000,20.000000
-2136166.427299480419606,2087011.477507793344557,11418000,YUBA R BL ENGLEBRIGHT DAM NR SMARTVILLE CA,Non-ref,WestMnts,2874.422000,18,39.235171,-121.274126,CA,,yes,67.000000,59.000000,19.000000
-2136026.998952608089894,2085715.120060185901821,11418500,DEER C NR SMARTVILLE CA,Non-ref,WestMnts,218.831400,18,39.224338,-121.268570,CA,,yes,74.000000,60.000000,20.000000
